idx,commune,district,voivodeship,sth1,sth2,sth3,sth4
1813052,gmina Krzywcza,przemyski,podkarpackie,"94,95",4815,"50,71","-6,63"
2063011,Suwałki,Suwałki,podlaskie,"65,51",69786,"1065,27","0,6"
1603032,gmina Cisek,kędzierzyńsko-kozielski,opolskie,"71,08",5567,"78,32","-7,78"
1417032,gmina Celestynów,otwocki,mazowieckie,"88,92",11738,"132,01","1,57"
0418063,gmina Chodecz,włocławski,kujawsko-pomorskie,"122,09",5980,"48,98","-7,36"
3007093,gmina Stawiszyn,kaliski,wielkopolskie,"78,5",7128,"90,8","-3,67"
1015012,gmina Bolimów,skierniewicki,łódzkie,"111,71",4024,"36,02","-3,13"
1262011,Nowy Sącz,Nowy Sącz,małopolskie,"57,58",83762,"1454,71","-0,74"
3018042,gmina Kobyla Góra,ostrzeszowski,wielkopolskie,"129,21",6138,"47,5","-1,95"
2405011,Knurów,gliwicki,śląskie,"33,95",38004,"1119,41","-4,95"
2405063,gmina Sośnicowice,gliwicki,śląskie,"116,5",8921,"76,58","3,88"
0611062,gmina Serokomla,łukowski,lubelskie,"77,33",3933,"50,86","-7,43"
3028011,Wągrowiec,wągrowiecki,wielkopolskie,"17,83",25685,"1440,55","2,79"
1206042,gmina Jerzmanowice-Przeginia,krakowski,małopolskie,"68,14",10960,"160,85","1,89"
2604073,gmina Łagów,kielecki,świętokrzyskie,"113,23",6862,"60,6","-1,89"
1215032,gmina Budzów,suski,małopolskie,"73,56",8954,"121,72","1,94"
0801042,gmina Kłodawa,gorzowski,lubuskie,"234,72",8723,"37,16","10,34"
1817052,gmina Sanok,sanocki,podkarpackie,"231,7",18087,"78,06","4,59"
1412011,Mińsk Mazowiecki,miński,mazowieckie,"13,18",40995,"3110,39","4,67"
2804032,gmina Gronowo Elbląskie,elbląski,warmińsko-mazurskie,"89,15",5126,"57,5","-0,84"
2415021,Radlin,wodzisławski,śląskie,"12,53",17747,"1416,36","-2,06"
0619011,Włodawa,włodawski,lubelskie,"17,97",13002,"723,54","-9,61"
3030012,gmina Kołaczkowo,wrzesiński,wielkopolskie,"115,92",5999,"51,75","-4,79"
2410022,gmina Kobiór,pszczyński,śląskie,"48,19",4923,"102,16","-0,07"
1002043,gmina Krośniewice,kutnowski,łódzkie,"94,71",8295,"87,58","-10,5"
0601142,gmina Sławatycze,bialski,lubelskie,"71,89",2283,"31,76","-8,61"
1405032,gmina Baranów,grodziski,mazowieckie,"75,34",5363,"71,18","6,42"
1810032,gmina Czarna,łańcucki,podkarpackie,"78,07",11848,"151,76","5,17"
3016013,gmina Oborniki,obornicki,wielkopolskie,"340,04",34183,"100,53","0,92"
3009102,gmina Osiek Mały,kolski,wielkopolskie,"87,32",6165,"70,6","6,91"
2012072,gmina Suwałki,suwalski,podlaskie,"264,61",7772,"29,37","9,8"
1432072,gmina Stare Babice,warszawski zachodni,mazowieckie,"63,42",19476,"307,1","17,71"
0611072,gmina Stanin,łukowski,lubelskie,"160,82",9716,"60,42","-2,02"
2415031,Rydułtowy,wodzisławski,śląskie,"14,95",21525,"1439,8","-3,69"
0604011,Hrubieszów,hrubieszowski,lubelskie,"33,03",17401,"526,82","-10,83"
1016032,gmina Budziszewice,tomaszowski,łódzkie,"30,17",2156,"71,46","-6,11"
1202072,gmina Szczurowa,brzeski,małopolskie,"134,92",9449,"70,03","-5,27"
1417052,gmina Kołbiel,otwocki,mazowieckie,"106,5",8224,"77,22","1,87"
0414102,gmina Świekatowo,świecki,kujawsko-pomorskie,"63,83",3636,"56,96","3,23"
1811073,gmina Przecław,mielecki,podkarpackie,"134,19",12022,"89,59","4,36"
0214023,gmina Bierutów,oleśnicki,dolnośląskie,147,9918,"67,47","-5,58"
0204013,gmina Góra,górowski,dolnośląskie,"266,11",19795,"74,39","-6,86"
1416022,gmina Andrzejewo,ostrowski,mazowieckie,"118,74",4035,"33,98","-11,86"
2604102,gmina Miedziana Góra,kielecki,świętokrzyskie,"71,14",11654,"163,82","8,85"
1405011,Milanówek,grodziski,mazowieckie,"13,44",16464,1225,"2,79"
1812022,gmina Jarocin,niżański,podkarpackie,"90,79",5351,"58,94","-4,08"
1420102,gmina Raciąż,płoński,mazowieckie,"242,89",8263,"34,02","-8,6"
2008032,gmina Jaświły,moniecki,podlaskie,"175,49",4822,"27,48","-12,08"
2809053,gmina Orneta,lidzbarski,warmińsko-mazurskie,"244,23",11870,"48,6","-8,29"
2011093,gmina Suchowola,sokólski,podlaskie,"255,7",6833,"26,72","-6,17"
0610012,gmina Cyców,łęczyński,lubelskie,"148,11",7907,"53,39","-1,6"
2601022,gmina Gnojno,buski,świętokrzyskie,"96,31",4330,"44,96","-7,28"
1815052,gmina Wielopole Skrzyńskie,ropczycko-sędziszowski,podkarpackie,"93,48",8116,"86,82","-7,01"
1604032,gmina Lasowice Wielkie,kluczborski,opolskie,"211,04",6791,"32,18","-5,87"
0801011,Kostrzyn nad Odrą,gorzowski,lubuskie,"46,14",17740,"384,48","-4,47"
1017102,gmina Wierzchlas,wieluński,łódzkie,"118,82",6610,"55,63","-0,45"
3010103,gmina Sompolno,koniński,wielkopolskie,"137,42",10367,"75,44","-1,41"
0401062,gmina Koneck,aleksandrowski,kujawsko-pomorskie,"67,84",3126,"46,08","-7,35"
2817062,gmina Szczytno,szczycieński,warmińsko-mazurskie,"346,24",13164,"38,02","9,6"
1406083,gmina Nowe Miasto nad Pilicą,grójecki,mazowieckie,"158,51",7636,"48,17","-9,84"
1411042,gmina Krasnosielc,makowski,mazowieckie,"167,15",6329,"37,86","-6,81"
1437013,gmina Bieżuń,żuromiński,mazowieckie,"121,46",4924,"40,54","-13,7"
1407012,gmina Garbatka-Letnisko,kozienicki,mazowieckie,"73,83",5002,"67,75","-7,29"
3206083,gmina Trzcińsko-Zdrój,gryfiński,zachodniopomorskie,"170,45",5234,"30,71","-10,48"
1611033,gmina Kolonowskie,strzelecki,opolskie,"83,57",5870,"70,24","-2,49"
0801032,gmina Deszczno,gorzowski,lubuskie,"168,31",10039,"59,65","15,33"
2214011,Tczew,tczewski,pomorskie,"22,38",59828,"2673,28","-2,53"
3011011,Kościan,kościański,wielkopolskie,"9,01",23830,"2644,84","-1,14"
0206052,gmina Janowice Wielkie,karkonoski[a],dolnośląskie,"57,83",4275,"73,92","-3,33"
0804023,gmina Bytom Odrzański,nowosolski,lubuskie,"52,38",5400,"103,09","-4,47"
2609082,gmina Wilczyce,sandomierski,świętokrzyskie,"69,56",3667,"52,72","-8,67"
1205023,gmina Biecz,gorlicki,małopolskie,"98,25",16805,"171,04","-1,58"
2207062,gmina Sadlinki,kwidzyński,pomorskie,"112,25",6003,"53,48","2,12"
3008042,gmina Łęka Opatowska,kępiński,wielkopolskie,"77,71",5342,"68,74","2,57"
1017093,gmina Wieluń,wieluński,łódzkie,"130,64",31313,"239,69","-6,05"
2004022,gmina Grajewo,grajewski,podlaskie,"308,22",5799,"18,81","-3,82"
1413092,gmina Wieczfnia Kościelna,mławski,mazowieckie,"119,73",4031,"33,67","-8,69"
3206072,gmina Stare Czarnowo,gryfiński,zachodniopomorskie,"152,88",3807,"24,9","-0,44"
1418013,gmina Góra Kalwaria,piaseczyński,mazowieckie,"144,12",27154,"188,41","8,9"
2809042,gmina Lubomino,lidzbarski,warmińsko-mazurskie,"149,21",3578,"23,98","-2,96"
1021042,gmina Jeżów,brzeziński,łódzkie,"64,09",3360,"52,43","-8,1"
0615082,gmina Wohyń,radzyński,lubelskie,"178,17",6558,"36,81","-13,02"
0415052,gmina Łubianka,toruński,kujawsko-pomorskie,"84,5",7367,"87,18","20,74"
1807062,gmina Krościenko Wyżne,krośnieński,podkarpackie,"16,31",5608,"343,84","2,51"
2801043,gmina Bisztynek,bartoszycki,warmińsko-mazurskie,"202,88",6241,"30,76","-11,07"
2808062,gmina Srokowo,kętrzyński,warmińsko-mazurskie,"194,16",3724,"19,18","-16,12"
1409042,gmina Rzeczniów,lipski,mazowieckie,"103,43",4331,"41,87","-10,18"
1001032,gmina Drużbice,bełchatowski,łódzkie,"113,35",5239,"46,22","6,9"
0418052,gmina Choceń,włocławski,kujawsko-pomorskie,"99,85",7937,"79,49","-2,51"
2603022,gmina Czarnocin,kazimierski,świętokrzyskie,"70,32",3741,"53,2","-8,07"
3018022,gmina Doruchów,ostrzeszowski,wielkopolskie,"99,38",5384,"54,18","4,69"
1611043,gmina Leśnica,strzelecki,opolskie,"94,75",7540,"79,58","-10,64"
1408043,gmina Serock,legionowski,mazowieckie,"110,29",15278,"138,53","19,83"
1609062,gmina Murów,opolski,opolskie,"160,02",5303,"33,14","-8,04"
1610043,gmina Prudnik,prudnicki,opolskie,"122,26",27015,"220,96","-5,09"
1808022,gmina Grodzisko Dolne,leżajski,podkarpackie,"78,57",8023,"102,11","-1,33"
2407011,Lubliniec,lubliniecki,śląskie,"89,36",23658,"264,75","-4,18"
0410033,gmina Nakło nad Notecią,nakielski,kujawsko-pomorskie,"186,93",31620,"169,15","-4,86"
1214062,gmina Radziemice,proszowicki,małopolskie,"57,97",3327,"57,39","-10,11"
0205011,Jawor,jaworski,dolnośląskie,"18,8",22615,"1202,93","-10,69"
1019023,gmina Szadek,zduńskowolski,łódzkie,"151,64",7306,"48,18","-3,53"
2213132,gmina Zblewo,starogardzki,pomorskie,"137,79",11906,"86,41","9,36"
1215072,gmina Stryszawa,suski,małopolskie,"113,81",11953,"105,03","3,77"
1410042,gmina Platerów,łosicki,mazowieckie,"129,49",4831,"37,31","-8,15"
2007072,gmina Śniadowo,łomżyński,podlaskie,"162,98",5287,"32,44","-8,06"
1426122,gmina Wodynie,siedlecki,mazowieckie,"115,4",4378,"37,94","-5,12"
1011022,gmina Pęczniew,poddębicki,łódzkie,"127,79",3484,"27,26","-2,1"
1807023,gmina Dukla,krośnieński,podkarpackie,"235,14",14529,"61,79","-3,55"
1208022,gmina Gołcza,miechowski,małopolskie,"90,02",6043,"67,13","-5,78"
2406072,gmina Popów,kłobucki,śląskie,"102,29",5858,"57,27","-5,18"
2608043,gmina Pińczów,pińczowski,świętokrzyskie,"212,82",20468,"96,18","-8,72"
0402032,gmina Brodnica,brodnicki,kujawsko-pomorskie,"126,87",8586,"67,68","19,99"
2005062,gmina Hajnówka,hajnowski,podlaskie,"292,93",3829,"13,07","-8,64"
1422072,gmina Przasnysz,przasnyski,mazowieckie,"184,13",7220,"39,21","-3,07"
2415072,gmina Lubomia,wodzisławski,śląskie,"41,78",7902,"189,13","0,46"
0807012,gmina Krzeszyce,sulęciński,lubuskie,"194,19",4713,"24,27","-1,2"
1210133,gmina Piwniczna-Zdrój,nowosądecki,małopolskie,"126,46",10556,"83,47","-3,82"
1423012,gmina Borkowice,przysuski,mazowieckie,"85,8",4258,"49,63","-2,57"
0607032,gmina Dzierzkowice,kraśnicki,lubelskie,"87,29",5247,"60,11","-4,6"
2206042,gmina Kościerzyna,kościerski,pomorskie,"309,89",16131,"52,05","9,05"
2817043,gmina Pasym,szczycieński,warmińsko-mazurskie,"149,2",5303,"35,54","-6,82"
2601043,gmina Pacanów,buski,świętokrzyskie,"124,58",7303,"58,62","-6,35"
0418011,Kowal,włocławski,kujawsko-pomorskie,"4,68",3497,"747,22","-4,44"
0613032,gmina Milanów,parczewski,lubelskie,"116,72",3745,"32,09","-12,07"
3017082,gmina Sośnie,ostrowski,wielkopolskie,"187,72",6579,"35,05","-0,46"
3009052,gmina Grzegorzew,kolski,wielkopolskie,"73,33",5681,"77,47","0,71"
1404011,Gostynin,gostyniński,mazowieckie,"32,4",18441,"569,17","-3,96"
2203043,gmina Debrzno,człuchowski,pomorskie,"224,03",8949,"39,95","-8,32"
2215021,Rumia,wejherowski,pomorskie,"30,1",49363,"1639,97","7,16"
1417011,Józefów,otwocki,mazowieckie,"23,91",20744,"867,59","5,05"
2008013,gmina Goniądz,moniecki,podlaskie,"376,58",4918,"13,06","-5,03"
1013032,gmina Cielądz,rawski,łódzkie,"92,93",3939,"42,39","-4,2"
0220052,gmina Zawonia,trzebnicki,dolnośląskie,"117,45",5919,"50,4","0,73"
1432042,gmina Leszno,warszawski zachodni,mazowieckie,"125,08",10209,"81,62","4,61"
1430042,gmina Orońsko,szydłowiecki,mazowieckie,"81,95",5959,"72,72","0,62"
2477011,Tychy,Tychy,śląskie,"81,81",127307,"1556,13","-2,3"
1603022,gmina Bierawa,kędzierzyńsko-kozielski,opolskie,"118,56",7927,"66,86","-0,63"
3008033,gmina Kępno,kępiński,wielkopolskie,"123,87",24473,"197,57","-1,18"
0802032,gmina Bytnica,krośnieński,lubuskie,"208,73",2491,"11,93","-3,85"
1205082,gmina Ropa,gorlicki,małopolskie,"49,11",5521,"112,42","4,69"
2804093,gmina Tolkmicko,elbląski,warmińsko-mazurskie,"208,01",6561,"31,54","-10,74"
1435042,gmina Somianka,wyszkowski,mazowieckie,"117,69",5603,"47,61","1,61"
0802072,gmina Maszewo,krośnieński,lubuskie,214,2804,"13,1","-1,89"
2607053,gmina Kunów,ostrowiecki,świętokrzyskie,"113,56",9740,"85,77","-6,25"
2464011,Częstochowa,Częstochowa,śląskie,"159,71",219278,"1372,98","-9,01"
1020021,Ozorków,zgierski,łódzkie,"15,46",19260,"1245,8","-7,84"
3206033,gmina Chojna,gryfiński,zachodniopomorskie,"332,3",13667,"41,13","-5,14"
1609073,gmina Niemodlin,opolski,opolskie,"183,14",13133,"71,71","-5,12"
1403011,Garwolin,garwoliński,mazowieckie,"22,08",17639,"798,87","4,94"
0615062,gmina Radzyń Podlaski,radzyński,lubelskie,"154,99",8078,"52,12","-0,95"
0608112,gmina Ostrówek,lubartowski,lubelskie,"89,85",3821,"42,53","-9,92"
3013022,gmina Lipno,leszczyński,wielkopolskie,"103,85",8514,"81,98","29,54"
1425022,gmina Gózd,radomski,mazowieckie,"77,95",9036,"115,92","10,86"
3008062,gmina Rychtal,kępiński,wielkopolskie,"96,55",3803,"39,39","-6,92"
1204073,gmina Szczucin,dąbrowski,małopolskie,"119,48",13145,"110,02","-0,94"
0208133,gmina Stronie Śląskie,kłodzki,dolnośląskie,"146,08",7446,"50,97","-5,62"
2212102,gmina Ustka,słupski,pomorskie,"217,46",8329,"38,3","-1,99"
1424043,gmina Pułtusk,pułtuski,mazowieckie,"134,13",24685,"184,04","1,75"
1401032,gmina Radzanów,białobrzeski,mazowieckie,"82,52",3888,"47,12","-0,09"
0216062,gmina Radwanice,polkowicki,dolnośląskie,"84,24",4854,"57,62","7,39"
2413082,gmina Tworóg,tarnogórski,śląskie,"125,04",8308,"66,44","6,05"
2604012,gmina Bieliny,kielecki,świętokrzyskie,"88,22",10278,"116,5","1,14"
0608011,Lubartów,lubartowski,lubelskie,"13,91",21755,"1563,98","-6,22"
1010012,gmina Aleksandrów,piotrkowski,łódzkie,"144,09",4300,"29,84","-6,05"
1606023,gmina Namysłów,namysłowski,opolskie,"290,15",26235,"90,42","4,16"
2202052,gmina Konarzyny,chojnicki,pomorskie,"104,4",2309,"22,12","6,88"
3210052,gmina Nowogródek Pomorski,myśliborski,zachodniopomorskie,"145,9",3345,"22,93","-1,89"
3017033,gmina Odolanów,ostrowski,wielkopolskie,"136,09",14683,"107,89","2,9"
0221011,Boguszów-Gorce,wałbrzyski,dolnośląskie,"27,02",15228,"563,58","-8,86"
3008072,gmina Trzcinica,kępiński,wielkopolskie,"75,04",4949,"65,95","1,96"
1207032,gmina Dobra,limanowski,małopolskie,"109,91",10003,"91,01","1,91"
0404062,gmina Stolno,chełmiński,kujawsko-pomorskie,"98,52",5292,"53,71","4,13"
2812042,gmina Kurzętnik,nowomiejski,warmińsko-mazurskie,"149,11",9109,"61,09","0,51"
0602022,gmina Aleksandrów,biłgorajski,lubelskie,"54,26",3270,"60,27","0,1"
0414052,gmina Lniano,świecki,kujawsko-pomorskie,"88,39",4335,"49,04","2,71"
2412032,gmina Jejkowice,rybnicki,śląskie,"7,59",4162,"548,35","4,77"
2011072,gmina Sidra,sokólski,podlaskie,"174,09",3380,"19,42",-14
1814073,gmina Sieniawa,przeworski,podkarpackie,"127,65",7020,"54,99","-0,09"
1807083,gmina Rymanów,krośnieński,podkarpackie,"166,63",15910,"95,48","1,49"
0403032,gmina Dobrcz,bydgoski,kujawsko-pomorskie,"130,07",11878,"91,32","12,37"
2411042,gmina Krzyżanowice,raciborski,śląskie,"69,7",11222,161,"-3,86"
1819032,gmina Niebylec,strzyżowski,podkarpackie,"104,44",10535,"100,87","0,76"
3019073,gmina Ujście,pilski,wielkopolskie,"128,13",7954,"62,08","-1,55"
1215011,Jordanów,suski,małopolskie,"21,03",5378,"255,73","0,43"
2204042,gmina Pruszcz Gdański,gdański,pomorskie,"143,8",31751,"220,8","36,12"
2407022,gmina Boronów,lubliniecki,śląskie,"57,28",3431,"59,9","5,4"
2410032,gmina Miedźna,pszczyński,śląskie,"50,09",16600,"331,4","6,39"
1017072,gmina Pątnów,wieluński,łódzkie,"114,74",6528,"56,89","-1,93"
3027092,gmina Władysławów,turecki,wielkopolskie,"90,72",8096,"89,24","-3,76"
1602043,gmina Kietrz,głubczycki,opolskie,"139,63",10770,"77,13","-9,3"
1801032,gmina Czarna,bieszczadzki,podkarpackie,"184,77",2374,"12,85","-5,14"
0210042,gmina Lubań,lubański,dolnośląskie,"142,34",6592,"46,31","-0,45"
1007043,gmina Opoczno,opoczyński,łódzkie,"190,64",33988,"178,28","-5,97"
1804073,gmina Pruchnik,jarosławski,podkarpackie,"80,34",9657,"120,2","-5,09"
2417082,gmina Łodygowice,żywiecki,śląskie,"35,86",14581,"406,61","8,46"
2408031,Orzesze,mikołowski,śląskie,"83,71",21221,"253,51","8,99"
0225063,gmina Węgliniec,zgorzelecki,dolnośląskie,"338,34",8233,"24,33","-7,54"
2470011,Mysłowice,Mysłowice,śląskie,"65,62",74601,"1136,86",0
0808053,gmina Świebodzin,świebodziński,lubuskie,"226,41",29916,"132,13","-3,86"
2404092,gmina Lelów,częstochowski,śląskie,"123,69",4792,"38,74","-9,55"
0221072,gmina Stare Bogaczowice,wałbrzyski,dolnośląskie,"87,29",4287,"49,11","2,81"
1419012,gmina Bielsk,płocki,mazowieckie,"125,17",9065,"72,42","-1,8"
1433032,gmina Korytnica,węgrowski,mazowieckie,"180,32",6189,"34,32","-6,54"
1002032,gmina Dąbrowice,kutnowski,łódzkie,"46,15",1883,"40,8","-2,99"
3001023,gmina Budzyń,chodzieski,wielkopolskie,"209,09",8492,"40,61","1,1"
0417032,gmina Książki,wąbrzeski,kujawsko-pomorskie,"86,19",4134,"47,96","-4,55"
3213052,gmina Postomino,sławieński,zachodniopomorskie,"226,86",6884,"30,34","-4,23"
0620032,gmina Komarów-Osada,zamojski,lubelskie,"123,8",4920,"39,74","-12,49"
1021022,gmina Brzeziny,brzeziński,łódzkie,"106,64",5799,"54,38","7,35"
1404022,gmina Gostynin,gostyniński,mazowieckie,"270,37",11990,"44,35","-4,71"
0215022,gmina Domaniów,oławski,dolnośląskie,"94,46",5154,"54,56","-6,01"
0217022,gmina Kondratowice,strzeliński,dolnośląskie,"98,26",4259,"43,34","-8,62"
2204052,gmina Przywidz,gdański,pomorskie,"129,34",5979,"46,23","7,99"
2205072,gmina Sulęczyno,kartuski,pomorskie,"131,46",5581,"42,45","9,62"
0601172,gmina Tuczna,bialski,lubelskie,"169,57",2973,"17,53",-13
1008042,gmina Dobroń,pabianicki,łódzkie,"95,46",7770,"81,4","6,08"
3028062,gmina Wapno,wągrowiecki,wielkopolskie,"44,06",2946,"66,86","-7,47"
0805013,gmina Cybinka,słubicki,lubuskie,"279,67",6464,"23,11","-5,1"
2003021,Brańsk,bielski,podlaskie,"32,43",3739,"115,29","-4,68"
1813092,gmina Stubno,przemyski,podkarpackie,"88,7",3861,"43,53","-4,03"
1420052,gmina Dzierzążnia,płoński,mazowieckie,"102,48",3606,"35,19","-9,52"
0222013,gmina Brzeg Dolny,wołowski,dolnośląskie,"94,4",16095,"170,5","1,16"
1021052,gmina Rogów,brzeziński,łódzkie,"66,06",4703,"71,19","-4,56"
3010082,gmina Rzgów,koniński,wielkopolskie,"104,66",7257,"69,34","1,66"
2815063,gmina Miłakowo,ostródzki,warmińsko-mazurskie,"95,81",5387,"56,23","-11,72"
0218012,gmina Kostomłoty,średzki,dolnośląskie,"145,24",7110,"48,95","-2,19"
1419063,gmina Gąbin,płocki,mazowieckie,"146,21",11002,"75,25","-1,3"
0601152,gmina Sosnówka,bialski,lubelskie,"148,36",2397,"16,16","-12,61"
2404112,gmina Mykanów,częstochowski,śląskie,"141,56",15144,"106,98","3,5"
2402043,gmina Czechowice-Dziedzice,bielski,śląskie,"66,48",45515,"684,64","3,71"
2465011,Dąbrowa Górnicza,Dąbrowa Górnicza,śląskie,"188,73",118899,630,"-6,88"
0210011,Lubań,lubański,dolnośląskie,"16,12",20879,"1295,22","-7,33"
1602013,gmina Baborów,głubczycki,opolskie,"117,03",5943,"50,78","-6,37"
2401062,gmina Psary,będziński,śląskie,"46,16",12253,"265,45","7,48"
1206103,gmina Skała,krakowski,małopolskie,"74,83",10597,"141,61","2,18"
1410012,gmina Huszlew,łosicki,mazowieckie,"117,71",2803,"23,81","-6,69"
0616052,gmina Stężyca,rycki,lubelskie,"116,04",5114,"44,07","-8,96"
2207032,gmina Kwidzyn,kwidzyński,pomorskie,"207,37",11424,"55,09","0,99"
1020011,Głowno,zgierski,łódzkie,"19,84",14041,"707,71","-10,53"
3031011,Złotów,złotowski,wielkopolskie,"11,58",18513,"1598,7","0,4"
2403042,gmina Brenna,cieszyński,śląskie,"95,61",11308,"118,27","4,07"
1463011,Radom,Radom,mazowieckie,"111,8",210532,"1883,11",-6
0221042,gmina Czarny Bór,wałbrzyski,dolnośląskie,"66,4",4850,"73,04","-0,41"
2417042,gmina Jeleśnia,żywiecki,śląskie,"170,62",13207,"77,41","-3,83"
1008011,Konstantynów Łódzki,pabianicki,łódzkie,"27,25",18270,"670,46","6,73"
1433042,gmina Liw,węgrowski,mazowieckie,"169,47",7330,"43,25","-7,48"
2801052,gmina Górowo Iławeckie,bartoszycki,warmińsko-mazurskie,"415,91",6791,"16,33","-10,24"
0404011,Chełmno,chełmiński,kujawsko-pomorskie,"13,56",19388,"1429,79","-9,08"
1216042,gmina Pleśna,tarnowski,małopolskie,"83,06",11954,"143,92","-0,22"
0216022,gmina Gaworzyce,polkowicki,dolnośląskie,"76,76",3982,"51,88","-2,58"
0206082,gmina Podgórzyn,karkonoski[a],dolnośląskie,"82,51",8262,"100,13","-2,05"
3213021,Sławno,sławieński,zachodniopomorskie,"15,83",12432,"785,34","-5,54"
2007062,gmina Przytuły,łomżyński,podlaskie,"71,15",2060,"28,95","-16,59"
1002082,gmina Nowe Ostrowy,kutnowski,łódzkie,"71,55",3414,"47,71","-8,16"
3019022,gmina Białośliwie,pilski,wielkopolskie,"75,57",4823,"63,82","-6,62"
3021103,gmina Mosina,poznański,wielkopolskie,"171,43",33642,"196,24","16,84"
3207013,gmina Dziwnów,kamieński,zachodniopomorskie,"37,62",3945,"104,86","-3,11"
3208062,gmina Siemyśl,kołobrzeski,zachodniopomorskie,"107,31",3856,"35,93","7,46"
2415082,gmina Marklowice,wodzisławski,śląskie,"13,69",5408,"395,03","-0,74"
0224073,gmina Złoty Stok,ząbkowicki,dolnośląskie,"75,27",4422,"58,75","-13,14"
1018073,gmina Wieruszów,wieruszowski,łódzkie,"97,2",14247,"146,57","-0,65"
1816122,gmina Świlcza,rzeszowski,podkarpackie,"108,18",16263,"150,33","7,3"
0614032,gmina Janowiec,puławski,lubelskie,"78,82",3663,"46,47","-0,73"
1427042,gmina Rościszewo,sierpecki,mazowieckie,"114,79",4111,"35,81","-5,69"
0603102,gmina Sawin,chełmski,lubelskie,"190,22",5441,"28,6","-7,72"
2009032,gmina Krasnopol,sejneński,podlaskie,"171,49",3774,"22,01","-6,45"
0202062,gmina Łagiewniki,dzierżoniowski,dolnośląskie,"124,77",7430,"59,55","-3,3"
3019043,gmina Łobżenica,pilski,wielkopolskie,"190,78",9481,"49,7","-5,22"
3001053,gmina Szamocin,chodzieski,wielkopolskie,"127,13",7470,"58,76","-3,28"
1008052,gmina Ksawerów,pabianicki,łódzkie,"13,64",7670,"562,32","-1,47"
2410062,gmina Suszec,pszczyński,śląskie,"75,08",12387,"164,98","7,12"
0609122,gmina Strzyżewice,lubelski,lubelskie,"108,8",8131,"74,73","4,59"
0808022,gmina Łagów,świebodziński,lubuskie,"199,14",4930,"24,76","-5,95"
1008021,Pabianice,pabianicki,łódzkie,"32,99",64445,"1953,47","-7,85"
1810052,gmina Markowa,łańcucki,podkarpackie,"68,74",6483,"94,31","-2,76"
2605043,gmina Radoszyce,konecki,świętokrzyskie,"146,64",8836,"60,26","-7,25"
